feedback,feedback_right,feedback_left,guess_num,mean_left,mean_right,sd,valence,ambiguity,block,time_elapsed,trial_num,trial_num_total,choice_accuracy,guess_accuracy,better_choice,condition_num,subj_num,subj_choice
33,-9,33,1,10,-10,15,2,1,2,478742,8,18,1,1,1,3,48,1
-13,-13,29,1,10,-10,15,2,1,2,479845,9,19,0,0,1,3,48,2
-25,-25,20,0,10,-10,15,2,1,2,480933,10,20,0,1,1,3,48,2
27,27,-32,1,-10,10,15,1,0,3,569223,1,21,1,1,2,3,48,2
19,19,-5,1,-10,10,15,1,0,3,570537,2,22,1,1,2,3,48,2
-22,10,-22,0,-10,10,15,2,1,3,572263,3,23,0,1,2,3,48,1
-20,11,-20,0,-10,10,15,2,1,3,573313,4,24,0,1,2,3,48,1
23,23,-15,1,-10,10,15,2,1,3,579857,5,25,1,1,2,3,48,2
1,9,1,0,-10,10,15,2,1,3,581461,6,26,0,0,2,3,48,1
-29,5,-29,1,-10,10,15,2,1,3,582675,7,27,0,0,2,3,48,1
23,23,-4,1,-10,10,15,2,1,3,599597,8,28,1,1,2,3,48,2
6,6,-9,1,-10,10,15,2,1,3,600701,9,29,1,1,2,3,48,2
23,23,-35,1,-10,10,15,2,1,3,601687,10,30,1,1,2,3,48,2
-16,-5,-16,0,0,-20,15,0,0,4,642279,1,31,1,1,1,1,48,1
-23,-26,-23,0,0,-20,15,0,0,4,643453,2,32,1,1,1,1,48,1
-3,-3,6,1,0,-20,15,2,1,4,644719,3,33,0,0,1,1,48,2
1,1,-10,1,0,-20,15,2,1,4,646011,4,34,0,1,1,1,48,2
4,-22,4,1,0,-20,15,2,1,4,647285,5,35,1,1,1,1,48,1
5,-4,5,0,0,-20,15,2,1,4,648310,6,36,1,0,1,1,48,1
-33,-33,-10,0,0,-20,15,2,1,4,649509,7,37,0,1,1,1,48,2
-23,-23,26,0,0,-20,15,2,1,4,652907,8,38,0,1,1,1,48,2
-44,-44,-16,0,0,-20,15,2,1,4,658699,9,39,0,1,1,1,48,2
-17,-17,2,0,0,-20,15,2,1,4,664865,10,40,0,1,1,1,48,2
-5,-5,-33,0,0,20,15,0,0,5,668761,1,41,1,1,2,2,48,2
3,17,3,1,0,20,15,1,0,5,670587,2,42,0,1,2,2,48,1
-16,10,-16,1,0,20,15,2,1,5,672110,3,43,0,0,2,2,48,1
10,10,-8,1,0,20,15,2,1,5,673907,4,44,1,1,2,2,48,2
-4,21,-4,0,0,20,15,2,1,5,675463,5,45,0,1,2,2,48,1
6,6,21,1,0,20,15,2,1,5,676863,6,46,1,1,2,2,48,2
-14,-14,1,0,0,20,15,2,1,5,678363,7,47,1,1,2,2,48,2
-3,10,-3,0,0,20,15,2,1,5,679949,8,48,0,1,2,2,48,1
-6,-6,-10,1,0,20,15,2,1,5,681341,9,49,1,0,2,2,48,2
27,27,-12,1,0,20,15,2,1,5,682881,10,50,1,1,2,2,48,2
-9,-11,-9,0,0,-20,15,0,0,6,701215,1,51,1,1,1,1,48,1
-2,-2,-8,0,0,-20,15,0,0,6,702739,2,52,0,1,1,1,48,2
-1,-20,-1,0,0,-20,15,2,1,6,704193,3,53,1,1,1,1,48,1
19,1,19,0,0,-20,15,2,1,6,705413,4,54,1,0,1,1,48,1
-18,-18,-1,1,0,-20,15,2,1,6,706805,5,55,0,0,1,1,48,2
-3,-26,-3,0,0,-20,15,2,1,6,708074,6,56,1,1,1,1,48,1
-39,-39,35,0,0,-20,15,2,1,6,709581,7,57,0,1,1,1,48,2
-13,-13,-21,0,0,-20,15,2,1,6,710935,8,58,0,1,1,1,48,2
-43,-43,-5,0,0,-20,15,2,1,6,712163,9,59,0,1,1,1,48,2
-6,-45,-6,1,0,-20,15,2,1,6,713469,10,60,1,0,1,1,48,1
22,22,30,1,20,0,15,1,0,1,872479,1,1,0,1,1,2,49,2
-34,-34,8,0,20,0,15,0,0,1,876822,2,2,0,1,1,2,49,2
17,20,17,0,20,0,15,2,1,1,880411,3,3,1,0,1,2,49,1
11,11,7,1,20,0,15,2,1,1,890343,4,4,0,1,1,2,49,2
18,18,16,1,20,0,15,2,1,1,893311,5,5,0,1,1,2,49,2
45,6,45,0,20,0,15,2,1,1,896903,6,6,1,0,1,2,49,1
-10,-10,18,1,20,0,15,2,1,1,899399,7,7,0,0,1,2,49,2
2,12,2,0,20,0,15,2,1,1,901878,8,8,1,0,1,2,49,1
24,-8,24,0,20,0,15,2,1,1,904400,9,9,1,0,1,2,49,1
-2,-2,40,1,20,0,15,2,1,1,906711,10,10,0,0,1,2,49,2
-1,-1,1,0,-10,10,15,0,0,2,921838,1,11,1,1,2,3,49,2
1,9,1,1,-10,10,15,1,0,2,925617,2,12,0,1,2,3,49,1
-3,-3,-23,1,-10,10,15,2,1,2,928533,3,13,1,0,2,3,49,2
-13,13,-13,1,-10,10,15,2,1,2,931556,4,14,0,0,2,3,49,1
11,11,-23,0,-10,10,15,2,1,2,934447,5,15,1,0,2,3,49,2
-1,-1,13,0,-10,10,15,2,1,2,937510,6,16,1,1,2,3,49,2
-35,6,-35,0,-10,10,15,2,1,2,939582,7,17,0,1,2,3,49,1
18,16,18,0,-10,10,15,2,1,2,941582,8,18,0,0,2,3,49,1
11,11,-13,1,-10,10,15,2,1,2,944125,9,19,1,1,2,3,49,2
31,31,-8,1,-10,10,15,2,1,2,945737,10,20,1,1,2,3,49,2
13,-38,13,1,10,-10,15,1,0,3,951553,1,21,1,1,1,3,49,1
15,15,20,1,10,-10,15,1,0,3,956095,2,22,0,1,1,3,49,2
1,1,1,0,10,-10,15,2,1,3,958901,3,23,0,0,1,3,49,2
22,3,22,1,10,-10,15,2,1,3,961392,4,24,1,1,1,3,49,1
-13,-13,25,1,10,-10,15,2,1,3,964185,5,25,0,0,1,3,49,2
12,-6,12,0,10,-10,15,2,1,3,966527,6,26,1,0,1,3,49,1
-39,-39,9,1,10,-10,15,2,1,3,969007,7,27,0,0,1,3,49,2
1,-4,1,0,10,-10,15,2,1,3,970923,8,28,1,0,1,3,49,1
-20,-20,1,1,10,-10,15,2,1,3,973574,9,29,0,0,1,3,49,2
9,-28,9,0,10,-10,15,2,1,3,976070,10,30,1,0,1,3,49,1
-29,-29,14,0,0,-20,15,0,0,4,982990,1,31,0,1,1,1,49,2
1,-13,1,1,0,-20,15,1,0,4,986254,2,32,1,1,1,1,49,1
-36,-36,12,1,0,-20,15,2,1,4,989904,3,33,0,0,1,1,49,2
-42,-42,30,1,0,-20,15,2,1,4,992599,4,34,0,0,1,1,49,2
-23,-29,-23,0,0,-20,15,2,1,4,1011492,5,35,1,1,1,1,49,1
-3,-15,-3,0,0,-20,15,2,1,4,1014089,6,36,1,1,1,1,49,1
-66,-66,7,1,0,-20,15,2,1,4,1016641,7,37,0,0,1,1,49,2
7,-33,7,1,0,-20,15,2,1,4,1031785,8,38,1,1,1,1,49,1
-3,-3,-3,0,0,-20,15,2,1,4,1038783,9,39,0,1,1,1,49,2
5,-1,5,1,0,-20,15,2,1,4,1041934,10,40,1,1,1,1,49,1
-17,-17,-24,1,-20,0,15,0,0,5,1052510,1,41,1,0,2,1,49,2
7,7,-33,1,-20,0,15,1,0,5,1055646,2,42,1,1,2,1,49,2
-40,-7,-40,1,-20,0,15,2,1,5,1058828,3,43,0,0,2,1,49,1
-8,-8,-33,0,-20,0,15,2,1,5,1061768,4,44,1,1,2,1,49,2
-34,-1,-34,1,-20,0,15,2,1,5,1064120,5,45,0,0,2,1,49,1
7,7,-14,0,-20,0,15,2,1,5,1066750,6,46,1,0,2,1,49,2
-27,-16,-27,1,-20,0,15,2,1,5,1069308,7,47,0,0,2,1,49,1
-9,-9,-30,0,-20,0,15,2,1,5,1072038,8,48,1,1,2,1,49,2
-32,-7,-32,1,-20,0,15,2,1,5,1074261,9,49,0,0,2,1,49,1
5,5,-31,0,-20,0,15,2,1,5,1076814,10,50,1,0,2,1,49,2
10,3,10,1,20,0,15,1,0,6,1082869,1,51,1,1,1,2,49,1
13,13,22,1,20,0,15,1,0,6,1085904,2,52,0,1,1,2,49,2
21,-12,21,0,20,0,15,2,1,6,1088622,3,53,1,0,1,2,49,1
-5,-5,28,0,20,0,15,2,1,6,1090960,4,54,0,1,1,2,49,2
31,23,31,1,20,0,15,2,1,6,1093303,5,55,1,1,1,2,49,1
4,4,18,1,20,0,15,2,1,6,1095391,6,56,0,1,1,2,49,2
15,-23,15,1,20,0,15,2,1,6,1097458,7,57,1,1,1,2,49,1
20,20,25,1,20,0,15,2,1,6,1099094,8,58,0,1,1,2,49,2
18,17,18,0,20,0,15,2,1,6,1101896,9,59,1,0,1,2,49,1
43,-4,43,1,20,0,15,2,1,6,1103974,10,60,1,1,1,2,49,1
4,4,-13,1,0,-20,15,1,0,1,150618,1,1,0,1,1,1,50,2
-32,-32,-19,0,0,-20,15,0,0,1,154811,2,2,0,1,1,1,50,2
-2,-2,10,0,0,-20,15,2,1,1,157836,3,3,0,1,1,1,50,2
-16,-16,5,1,0,-20,15,2,1,1,161155,4,4,0,0,1,1,50,2
2,-9,2,0,0,-20,15,2,1,1,164171,5,5,1,0,1,1,50,1
-17,-1,-17,1,0,-20,15,2,1,1,167750,6,6,1,0,1,1,50,1
-20,-20,-4,0,0,-20,15,2,1,1,171159,7,7,0,1,1,1,50,2
8,-9,8,0,0,-20,15,2,1,1,174328,8,8,1,0,1,1,50,1
-50,-50,-14,1,0,-20,15,2,1,1,176534,9,9,0,0,1,1,50,2
18,-39,18,0,0,-20,15,2,1,1,179401,10,10,1,0,1,1,50,1
-44,-7,-44,0,-20,0,15,0,0,2,187841,1,11,0,1,2,1,50,1
-19,30,-19,0,-20,0,15,0,0,2,190519,2,12,0,1,2,1,50,1
-1,10,-1,1,-20,0,15,2,1,2,193276,3,13,0,0,2,1,50,1
-15,10,-15,1,-20,0,15,2,1,2,195155,4,14,0,0,2,1,50,1
-17,9,-17,1,-20,0,15,2,1,2,197382,5,15,0,0,2,1,50,1
-41,-4,-41,1,-20,0,15,2,1,2,200216,6,16,0,0,2,1,50,1
19,19,-27,0,-20,0,15,2,1,2,202243,7,17,1,0,2,1,50,2
50,50,-31,1,-20,0,15,2,1,2,204572,8,18,1,1,2,1,50,2
-22,-7,-22,1,-20,0,15,2,1,2,207079,9,19,0,0,2,1,50,1
-10,-10,-19,0,-20,0,15,2,1,2,209710,10,20,1,1,2,1,50,2
-14,-14,-5,0,10,-10,15,0,0,3,217195,1,21,0,1,1,3,50,2
-3,-1,-3,0,10,-10,15,0,0,3,219523,2,22,1,1,1,3,50,1
-13,-13,28,1,10,-10,15,2,1,3,221785,3,23,0,0,1,3,50,2
27,-14,27,1,10,-10,15,2,1,3,224304,4,24,1,1,1,3,50,1
18,-5,18,0,10,-10,15,2,1,3,226566,5,25,1,0,1,3,50,1
-3,-3,1,1,10,-10,15,2,1,3,228670,6,26,0,0,1,3,50,2
27,14,27,1,10,-10,15,2,1,3,231471,7,27,1,1,1,3,50,1
16,16,-14,1,10,-10,15,2,1,3,233813,8,28,0,1,1,3,50,2
6,-5,6,0,10,-10,15,2,1,3,236703,9,29,1,0,1,3,50,1
22,3,22,1,10,-10,15,2,1,3,239055,10,30,1,1,1,3,50,1
-15,-15,22,0,20,0,15,0,0,4,246096,1,31,0,1,1,2,50,2
7,7,22,1,20,0,15,1,0,4,249020,2,32,0,1,1,2,50,2
43,23,43,1,20,0,15,2,1,4,251360,3,33,1,1,1,2,50,1
22,22,36,1,20,0,15,2,1,4,253669,4,34,0,1,1,2,50,2
-10,-10,23,0,20,0,15,2,1,4,256156,5,35,0,1,1,2,50,2
5,13,5,0,20,0,15,2,1,4,258327,6,36,1,0,1,2,50,1
11,11,22,1,20,0,15,2,1,4,260484,7,37,0,1,1,2,50,2
21,21,41,1,20,0,15,2,1,4,263198,8,38,0,1,1,2,50,2
22,22,49,0,20,0,15,2,1,4,265290,9,39,0,0,1,2,50,2
4,4,18,1,20,0,15,2,1,4,267304,10,40,0,1,1,2,50,2
-7,-7,-6,0,-10,10,15,0,0,5,274705,1,41,1,1,2,3,50,2
14,14,-31,1,-10,10,15,1,0,5,277213,2,42,1,1,2,3,50,2
28,28,-23,1,-10,10,15,2,1,5,279711,3,43,1,1,2,3,50,2
8,8,-44,0,-10,10,15,2,1,5,281861,4,44,1,0,2,3,50,2
5,5,-21,1,-10,10,15,2,1,5,283671,5,45,1,1,2,3,50,2
46,46,-10,1,-10,10,15,2,1,5,286363,6,46,1,1,2,3,50,2
-5,3,-5,0,-10,10,15,2,1,5,288399,7,47,0,1,2,3,50,1
-14,-14,31,1,-10,10,15,2,1,5,290366,8,48,1,0,2,3,50,2
-10,14,-10,0,-10,10,15,2,1,5,292581,9,49,0,1,2,3,50,1
-27,9,-27,1,-10,10,15,2,1,5,294461,10,50,0,0,2,3,50,1
43,20,43,1,20,0,15,1,0,6,299513,1,51,1,1,1,2,50,1
22,-8,22,1,20,0,15,1,0,6,301907,2,52,1,1,1,2,50,1
-5,-5,17,0,20,0,15,2,1,6,304337,3,53,0,1,1,2,50,2
2,2,10,1,20,0,15,2,1,6,306464,4,54,0,1,1,2,50,2
33,-22,33,1,20,0,15,2,1,6,308691,5,55,1,1,1,2,50,1
-14,3,-14,0,20,0,15,2,1,6,310457,6,56,1,1,1,2,50,1
3,3,-7,1,20,0,15,2,1,6,313114,7,57,0,1,1,2,50,2
-2,-2,15,1,20,0,15,2,1,6,315307,8,58,0,0,1,2,50,2
8,8,5,0,20,0,15,2,1,6,317175,9,59,0,0,1,2,50,2
-15,-15,14,1,20,0,15,2,1,6,319032,10,60,0,0,1,2,50,2
-1,16,-1,0,-10,10,15,0,0,1,198536,1,1,0,1,2,3,51,1
15,15,-34,1,-10,10,15,1,0,1,205551,2,2,1,1,2,3,51,2
-2,-2,7,1,-10,10,15,2,1,1,209408,3,3,1,0,2,3,51,2
15,15,-2,1,-10,10,15,2,1,1,213992,4,4,1,1,2,3,51,2
-14,-14,-7,1,-10,10,15,2,1,1,216280,5,5,1,0,2,3,51,2
1,1,9,1,-10,10,15,2,1,1,220256,6,6,1,1,2,3,51,2
4,4,-22,1,-10,10,15,2,1,1,223920,7,7,1,1,2,3,51,2
15,15,10,1,-10,10,15,2,1,1,226335,8,8,1,1,2,3,51,2
24,24,-7,1,-10,10,15,2,1,1,229256,9,9,1,1,2,3,51,2
20,20,-4,1,-10,10,15,2,1,1,231064,10,10,1,1,2,3,51,2
-41,-41,33,0,10,-10,15,0,0,2,243448,1,11,0,1,1,3,51,2
-17,12,-17,0,10,-10,15,0,0,2,252719,2,12,1,1,1,3,51,1
19,-4,19,1,10,-10,15,2,1,2,255288,3,13,1,1,1,3,51,1
5,1,5,0,10,-10,15,2,1,2,258679,4,14,1,0,1,3,51,1
16,7,16,1,10,-10,15,2,1,2,261591,5,15,1,1,1,3,51,1
-20,-3,-20,1,10,-10,15,2,1,2,264104,6,16,1,0,1,3,51,1
14,-30,14,0,10,-10,15,2,1,2,267159,7,17,1,0,1,3,51,1
5,-33,5,0,10,-10,15,2,1,2,269231,8,18,1,0,1,3,51,1
37,-33,37,1,10,-10,15,2,1,2,271615,9,19,1,1,1,3,51,1
13,4,13,0,10,-10,15,2,1,2,274401,10,20,1,0,1,3,51,1
15,-19,15,1,0,-20,15,1,0,3,285111,1,21,1,1,1,1,51,1
-13,-33,-13,0,0,-20,15,0,0,3,288944,2,22,1,1,1,1,51,1
25,-5,25,0,0,-20,15,2,1,3,292464,3,23,1,0,1,1,51,1
-11,-4,-11,1,0,-20,15,2,1,3,294656,4,24,1,0,1,1,51,1
-27,5,-27,0,0,-20,15,2,1,3,296495,5,25,1,1,1,1,51,1
16,-26,16,1,0,-20,15,2,1,3,298592,6,26,1,1,1,1,51,1
-16,-20,-16,0,0,-20,15,2,1,3,301103,7,27,1,1,1,1,51,1
-23,3,-23,0,0,-20,15,2,1,3,303559,8,28,1,1,1,1,51,1
-1,-22,-1,1,0,-20,15,2,1,3,306048,9,29,1,0,1,1,51,1
-8,-15,-8,1,0,-20,15,2,1,3,308273,10,30,1,0,1,1,51,1
-11,-14,-11,0,0,-20,15,0,0,4,316239,1,31,1,1,1,1,51,1
-17,-17,5,0,0,-20,15,0,0,4,323799,2,32,0,1,1,1,51,2
-22,-13,-22,0,0,-20,15,2,1,4,325591,3,33,1,1,1,1,51,1
3,-10,3,1,0,-20,15,2,1,4,327353,4,34,1,1,1,1,51,1
28,-28,28,0,0,-20,15,2,1,4,329175,5,35,1,0,1,1,51,1
-9,-20,-9,1,0,-20,15,2,1,4,330727,6,36,1,0,1,1,51,1
-2,-39,-2,1,0,-20,15,2,1,4,332616,7,37,1,0,1,1,51,1
1,-34,1,1,0,-20,15,2,1,4,334568,8,38,1,1,1,1,51,1
2,-11,2,1,0,-20,15,2,1,4,336983,9,39,1,1,1,1,51,1
-3,-1,-3,1,0,-20,15,2,1,4,338760,10,40,1,0,1,1,51,1
-7,-7,21,0,20,0,15,0,0,5,345912,1,41,0,1,1,2,51,2
27,12,27,1,20,0,15,1,0,5,349679,2,42,1,1,1,2,51,1
-2,-2,-2,0,20,0,15,2,1,5,351952,3,43,1,1,1,2,51,1
22,6,22,1,20,0,15,2,1,5,353560,4,44,1,1,1,2,51,1
14,1,14,1,20,0,15,2,1,5,355527,5,45,1,1,1,2,51,1
7,-19,7,1,20,0,15,2,1,5,357512,6,46,1,1,1,2,51,1
7,1,7,1,20,0,15,2,1,5,359448,7,47,1,1,1,2,51,1
21,-3,21,1,20,0,15,2,1,5,361184,8,48,1,1,1,2,51,1
8,12,8,1,20,0,15,2,1,5,363143,9,49,1,1,1,2,51,1
23,20,23,1,20,0,15,2,1,5,364903,10,50,1,1,1,2,51,1
4,4,21,1,0,20,15,1,0,6,371960,1,51,1,1,2,2,51,2
12,39,12,1,0,20,15,1,0,6,378166,2,52,0,1,2,2,51,1
-6,21,-6,1,0,20,15,2,1,6,380207,3,53,0,0,2,2,51,1
9,7,9,0,0,20,15,2,1,6,382167,4,54,0,0,2,2,51,1
-2,31,-2,1,0,20,15,2,1,6,385383,5,55,0,0,2,2,51,1
-15,15,-15,1,0,20,15,2,1,6,387144,6,56,0,0,2,2,51,1
-17,21,-17,1,0,20,15,2,1,6,388623,7,57,0,0,2,2,51,1
-9,21,-9,1,0,20,15,2,1,6,390311,8,58,0,0,2,2,51,1
23,24,23,1,0,20,15,2,1,6,391646,9,59,0,1,2,2,51,1
-29,26,-29,1,0,20,15,2,1,6,393087,10,60,0,0,2,2,51,1
16,-12,16,1,10,-10,15,1,0,1,143656,1,1,1,1,1,3,52,1
-9,-9,-9,0,10,-10,15,0,0,1,148218,2,2,1,1,1,3,52,1
3,-19,3,0,10,-10,15,2,1,1,152844,3,3,1,0,1,3,52,1
7,7,19,1,10,-10,15,2,1,1,155218,4,4,0,1,1,3,52,2
-37,-37,14,0,10,-10,15,2,1,1,157250,5,5,0,1,1,3,52,2
-6,10,-6,0,10,-10,15,2,1,1,159076,6,6,1,1,1,3,52,1
-30,-30,15,1,10,-10,15,2,1,1,160262,7,7,0,0,1,3,52,2
-18,-18,3,1,10,-10,15,2,1,1,161616,8,8,0,0,1,3,52,2
22,-7,22,0,10,-10,15,2,1,1,162904,9,9,1,0,1,3,52,1
-12,-38,-12,0,10,-10,15,2,1,1,165526,10,10,1,1,1,3,52,1
42,7,42,1,20,0,15,1,0,2,176524,1,11,1,1,1,2,52,1
22,-28,22,1,20,0,15,1,0,2,179172,2,12,1,1,1,2,52,1
16,-13,16,1,20,0,15,2,1,2,180746,3,13,1,1,1,2,52,1
7,-15,7,0,20,0,15,2,1,2,182802,4,14,1,0,1,2,52,1
9,-11,9,0,20,0,15,2,1,2,184400,5,15,1,0,1,2,52,1
27,14,27,1,20,0,15,2,1,2,185504,6,16,1,1,1,2,52,1
30,-3,30,1,20,0,15,2,1,2,187028,7,17,1,1,1,2,52,1
39,12,39,1,20,0,15,2,1,2,188240,8,18,1,1,1,2,52,1
9,-5,9,1,20,0,15,2,1,2,189870,9,19,1,1,1,2,52,1
1,-9,1,1,20,0,15,2,1,2,191742,10,20,1,1,1,2,52,1
-6,13,-6,0,0,20,15,0,0,3,199362,1,21,0,1,2,2,52,1
13,13,9,1,0,20,15,1,0,3,201808,2,22,1,1,2,2,52,2
51,51,10,1,0,20,15,2,1,3,202904,3,23,1,1,2,2,52,2
24,24,-10,1,0,20,15,2,1,3,203918,4,24,1,1,2,2,52,2
43,43,9,1,0,20,15,2,1,3,204968,5,25,1,1,2,2,52,2
-20,-20,4,1,0,20,15,2,1,3,205920,6,26,1,0,2,2,52,2
21,21,-6,1,0,20,15,2,1,3,206874,7,27,1,1,2,2,52,2
19,19,-31,1,0,20,15,2,1,3,207904,8,28,1,1,2,2,52,2
29,29,17,1,0,20,15,2,1,3,209102,9,29,1,1,2,2,52,2
38,38,-3,1,0,20,15,2,1,3,210674,10,30,1,1,2,2,52,2
28,-10,28,1,10,-10,15,1,0,4,217018,1,31,1,1,1,3,52,1
-8,-22,-8,0,10,-10,15,0,0,4,219018,2,32,1,1,1,3,52,1
15,-11,15,1,10,-10,15,2,1,4,221784,3,33,1,1,1,3,52,1
23,-1,23,1,10,-10,15,2,1,4,223748,4,34,1,1,1,3,52,1
16,10,16,1,10,-10,15,2,1,4,224766,5,35,1,1,1,3,52,1
-6,8,-6,0,10,-10,15,2,1,4,226548,6,36,1,1,1,3,52,1
19,-8,19,1,10,-10,15,2,1,4,227612,7,37,1,1,1,3,52,1
33,-23,33,1,10,-10,15,2,1,4,228662,8,38,1,1,1,3,52,1
20,-31,20,0,10,-10,15,2,1,4,230546,9,39,1,0,1,3,52,1
-16,9,-16,1,10,-10,15,2,1,4,231532,10,40,1,0,1,3,52,1
-20,-8,-20,0,-20,0,15,0,0,5,237545,1,41,0,1,2,1,52,1
-15,-15,-17,0,-20,0,15,0,0,5,240199,2,42,1,1,2,1,52,2
-29,-29,-24,0,-20,0,15,2,1,5,241609,3,43,1,1,2,1,52,2
-11,-11,-14,0,-20,0,15,2,1,5,242967,4,44,1,1,2,1,52,2
-12,-12,-8,0,-20,0,15,2,1,5,244995,5,45,1,1,2,1,52,2
12,12,-18,1,-20,0,15,2,1,5,246123,6,46,1,1,2,1,52,2
2,2,-15,0,-20,0,15,2,1,5,247153,7,47,1,0,2,1,52,2
4,4,-10,0,-20,0,15,2,1,5,248073,8,48,1,0,2,1,52,2
2,2,-36,0,-20,0,15,2,1,5,249047,9,49,1,0,2,1,52,2
9,9,-16,0,-20,0,15,2,1,5,249963,10,50,1,0,2,1,52,2
-46,-46,4,0,0,-20,15,0,0,6,255455,1,51,0,1,1,1,52,2
14,-31,14,1,0,-20,15,1,0,6,257651,2,52,1,1,1,1,52,1
34,-20,34,0,0,-20,15,2,1,6,259443,3,53,1,0,1,1,52,1
6,-42,6,1,0,-20,15,2,1,6,260771,4,54,1,1,1,1,52,1
-11,-17,-11,0,0,-20,15,2,1,6,261981,5,55,1,1,1,1,52,1
-3,-22,-3,1,0,-20,15,2,1,6,263021,6,56,1,0,1,1,52,1
9,-23,9,1,0,-20,15,2,1,6,264757,7,57,1,1,1,1,52,1
13,-23,13,0,0,-20,15,2,1,6,266445,8,58,1,0,1,1,52,1
6,-22,6,1,0,-20,15,2,1,6,267837,9,59,1,1,1,1,52,1
5,-37,5,1,0,-20,15,2,1,6,269341,10,60,1,1,1,1,52,1
-15,6,-15,0,20,0,15,0,0,1,74202,1,1,1,1,1,2,53,1
-6,-6,9,0,20,0,15,0,0,1,77616,2,2,0,1,1,2,53,2
32,32,27,0,20,0,15,2,1,1,80539,3,3,0,0,1,2,53,2
-6,-6,18,0,20,0,15,2,1,1,82054,4,4,0,1,1,2,53,2
39,1,39,0,20,0,15,2,1,1,84458,5,5,1,0,1,2,53,1
37,17,37,1,20,0,15,2,1,1,86664,6,6,1,1,1,2,53,1
30,1,30,1,20,0,15,2,1,1,88038,7,7,1,1,1,2,53,1
27,-3,27,0,20,0,15,2,1,1,89694,8,8,1,0,1,2,53,1
8,17,8,1,20,0,15,2,1,1,90808,9,9,1,1,1,2,53,1
29,-1,29,1,20,0,15,2,1,1,92874,10,10,1,1,1,2,53,1
24,24,-12,1,-10,10,15,1,0,2,98110,1,11,1,1,2,3,53,2
-31,5,-31,0,-10,10,15,0,0,2,101246,2,12,0,1,2,3,53,1
-20,30,-20,1,-10,10,15,2,1,2,103950,3,13,0,0,2,3,53,1
-29,-5,-29,1,-10,10,15,2,1,2,106124,4,14,0,0,2,3,53,1
-1,38,-1,0,-10,10,15,2,1,2,107390,5,15,0,1,2,3,53,1
-24,5,-24,0,-10,10,15,2,1,2,109044,6,16,0,1,2,3,53,1
11,22,11,1,-10,10,15,2,1,2,110550,7,17,0,1,2,3,53,1
20,5,20,1,-10,10,15,2,1,2,111924,8,18,0,1,2,3,53,1
-49,12,-49,1,-10,10,15,2,1,2,114330,9,19,0,0,2,3,53,1
-14,24,-14,0,-10,10,15,2,1,2,115624,10,20,0,1,2,3,53,1
21,21,-17,1,0,-20,15,1,0,3,121875,1,21,0,1,1,1,53,2
-14,-14,32,0,0,-20,15,0,0,3,125159,2,22,0,1,1,1,53,2
2,2,-17,0,0,-20,15,2,1,3,127643,3,23,0,0,1,1,53,2
-21,-21,-2,0,0,-20,15,2,1,3,128807,4,24,0,1,1,1,53,2
-17,-17,-12,1,0,-20,15,2,1,3,130291,5,25,0,0,1,1,53,2
-25,-25,-6,0,0,-20,15,2,1,3,131455,6,26,0,1,1,1,53,2
-18,-18,-19,0,0,-20,15,2,1,3,132669,7,27,0,1,1,1,53,2
-21,-21,-21,1,0,-20,15,2,1,3,133553,8,28,0,0,1,1,53,2
-42,-42,-8,0,0,-20,15,2,1,3,134487,9,29,0,1,1,1,53,2
-39,-39,-20,0,0,-20,15,2,1,3,135691,10,30,0,1,1,1,53,2
-26,-26,9,0,0,-20,15,0,0,4,142879,1,31,0,1,1,1,53,2
18,-30,18,1,0,-20,15,1,0,4,144943,2,32,1,1,1,1,53,1
7,-10,7,1,0,-20,15,2,1,4,146617,3,33,1,1,1,1,53,1
-16,-20,-16,1,0,-20,15,2,1,4,147631,4,34,1,0,1,1,53,1
22,-17,22,0,0,-20,15,2,1,4,148525,5,35,1,0,1,1,53,1
-13,-15,-13,1,0,-20,15,2,1,4,149519,6,36,1,0,1,1,53,1
-19,-37,-19,0,0,-20,15,2,1,4,150303,7,37,1,1,1,1,53,1
-7,-4,-7,0,0,-20,15,2,1,4,151207,8,38,1,1,1,1,53,1
-21,-31,-21,1,0,-20,15,2,1,4,152051,9,39,1,0,1,1,53,1
1,1,1,0,0,-20,15,2,1,4,153348,10,40,1,0,1,1,53,1
-16,-8,-16,0,-10,10,15,0,0,5,157965,1,41,0,1,2,3,53,1
6,6,-25,1,-10,10,15,1,0,5,159450,2,42,1,1,2,3,53,2
-25,-25,-31,0,-10,10,15,2,1,5,160874,3,43,1,1,2,3,53,2
-20,1,-20,0,-10,10,15,2,1,5,162448,4,44,0,1,2,3,53,1
16,-21,16,1,-10,10,15,2,1,5,163392,5,45,0,1,2,3,53,1
4,4,-22,0,-10,10,15,2,1,5,164396,6,46,1,0,2,3,53,2
9,9,-3,0,-10,10,15,2,1,5,165790,7,47,1,0,2,3,53,2
-4,-1,-4,1,-10,10,15,2,1,5,166724,8,48,0,0,2,3,53,1
-27,19,-27,0,-10,10,15,2,1,5,167958,9,49,0,1,2,3,53,1
5,2,5,1,-10,10,15,2,1,5,168942,10,50,0,1,2,3,53,1
6,6,29,1,20,0,15,1,0,6,173090,1,51,0,1,1,2,53,2
19,-14,19,1,20,0,15,1,0,6,174934,2,52,1,1,1,2,53,1
4,1,4,1,20,0,15,2,1,6,176588,3,53,1,1,1,2,53,1
